20.000,0.5450,0.21719,0.21078,-0.0309,0.1277,1.0000,55.6523,160.0000
20.250,0.5537,0.22102,0.21480,-0.0313,0.1245,1.0000,55.8766,160.0000
20.500,0.5689,0.22887,0.21978,-0.0315,0.1226,1.0000,56.0113,160.0000
20.750,0.5601,0.22670,0.22314,-0.0335,0.1216,1.0000,56.0870,160.0000
21.000,0.5586,0.22739,0.22723,-0.0352,0.1188,1.0000,56.2920,160.0000
21.250,0.5617,0.22962,0.23138,-0.0364,0.1153,1.0000,56.5491,160.0000
21.500,0.5677,0.23264,0.23544,-0.0371,0.1119,1.0000,56.7921,160.0000
21.750,0.5881,0.24284,0.24061,-0.0367,0.1091,1.0000,56.9981,160.0000
22.000,0.5798,0.24048,0.24411,-0.0388,0.1084,1.0000,57.0501,160.0000
22.250,0.5770,0.24053,0.24839,-0.0406,0.1066,1.0000,57.1898,160.0000
22.500,0.5790,0.24253,0.25281,-0.0420,0.1038,1.0000,57.4006,160.0000
22.750,0.5828,0.24508,0.25714,-0.0431,0.1011,1.0000,57.6076,160.0000
23.000,0.5881,0.24812,0.26139,-0.0440,0.0987,1.0000,57.7945,160.0000
23.250,0.5982,0.25372,0.26577,-0.0443,0.0966,1.0000,57.9558,160.0000
23.500,0.6023,0.25751,0.27042,-0.0454,0.0957,1.0000,58.0255,160.0000
23.750,0.5987,0.25689,0.27485,-0.0475,0.0946,1.0000,58.1166,160.0000
24.000,0.5996,0.25850,0.27955,-0.0491,0.0922,1.0000,58.3141,160.0000
24.250,0.6028,0.26097,0.28410,-0.0503,0.0895,1.0000,58.5324,160.0000
24.500,0.6070,0.26380,0.28853,-0.0514,0.0872,1.0000,58.7244,160.0000
24.750,0.6128,0.26738,0.29285,-0.0521,0.0853,1.0000,58.8814,160.0000
25.250,0.6220,0.27513,0.30217,-0.0542,0.0834,1.0000,59.0361,160.0000
25.500,0.6209,0.27569,0.30704,-0.0560,0.0825,1.0000,59.1158,160.0000
25.750,0.6224,0.27760,0.31199,-0.0576,0.0808,1.0000,59.2705,160.0000
26.000,0.6251,0.28012,0.31679,-0.0589,0.0787,1.0000,59.4606,160.0000
26.250,0.6286,0.28287,0.32143,-0.0601,0.0765,1.0000,59.6502,160.0000
