alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,Top_Itr,Bot_Itr
3.100,0.4608,0.02323,0.01109,-0.0325,0.7801,1.0000,15.4843,160.0000
3.105,0.4614,0.02322,0.01108,-0.0324,0.7794,1.0000,15.5285,160.0000
3.110,0.4620,0.02321,0.01107,-0.0324,0.7787,1.0000,15.5714,160.0000
3.115,0.4627,0.02320,0.01106,-0.0323,0.7780,1.0000,15.6130,160.0000
3.120,0.4635,0.02319,0.01104,-0.0323,0.7773,1.0000,15.6534,160.0000
3.125,0.4642,0.02317,0.01103,-0.0323,0.7766,1.0000,15.6926,160.0000
3.130,0.4651,0.02316,0.01101,-0.0323,0.7760,1.0000,15.7309,160.0000
3.135,0.4659,0.02314,0.01099,-0.0322,0.7754,1.0000,15.7679,160.0000
3.140,0.4668,0.02312,0.01097,-0.0322,0.7748,1.0000,15.8039,160.0000
3.145,0.4677,0.02310,0.01094,-0.0322,0.7742,1.0000,15.8388,160.0000
3.150,0.4687,0.02308,0.01092,-0.0322,0.7736,1.0000,15.8727,160.0000
3.155,0.4696,0.02306,0.01089,-0.0322,0.7731,1.0000,15.9056,160.0000
3.160,0.4706,0.02303,0.01087,-0.0322,0.7725,1.0000,15.9376,160.0000
3.165,0.4716,0.02301,0.01084,-0.0321,0.7720,1.0000,15.9686,160.0000
3.170,0.4725,0.02298,0.01081,-0.0321,0.7715,1.0000,15.9986,160.0000
3.175,0.4723,0.02302,0.01084,-0.0320,0.7705,1.0000,16.0583,160.0000
3.180,0.4720,0.02304,0.01087,-0.0319,0.7695,1.0000,16.1194,160.0000
3.185,0.4720,0.02306,0.01089,-0.0318,0.7685,1.0000,16.1770,160.0000
3.190,0.4720,0.02308,0.01091,-0.0317,0.7676,1.0000,16.2321,160.0000
3.195,0.4722,0.02309,0.01092,-0.0317,0.7667,1.0000,16.2850,160.0000
3.200,0.4724,0.02310,0.01092,-0.0316,0.7659,1.0000,16.3360,160.0000
3.205,0.4728,0.02310,0.01093,-0.0315,0.7650,1.0000,16.3864,160.0000
3.210,0.4732,0.02310,0.01092,-0.0315,0.7643,1.0000,16.4339,160.0000
3.215,0.4736,0.02310,0.01092,-0.0314,0.7635,1.0000,16.4799,160.0000
3.220,0.4741,0.02309,0.01091,-0.0314,0.7627,1.0000,16.5246,160.0000
3.225,0.4747,0.02308,0.01090,-0.0313,0.7620,1.0000,16.5678,160.0000
3.230,0.4753,0.02307,0.01089,-0.0313,0.7613,1.0000,16.6099,160.0000
3.235,0.4760,0.02306,0.01088,-0.0312,0.7606,1.0000,16.6507,160.0000
3.240,0.4767,0.02305,0.01086,-0.0312,0.7600,1.0000,16.6903,160.0000
3.245,0.4774,0.02304,0.01085,-0.0311,0.7593,1.0000,16.7287,160.0000
3.250,0.4782,0.02302,0.01083,-0.0311,0.7587,1.0000,16.7660,160.0000
3.255,0.4789,0.02300,0.01081,-0.0311,0.7581,1.0000,16.8022,160.0000
3.260,0.4797,0.02298,0.01079,-0.0310,0.7575,1.0000,16.8374,160.0000
3.265,0.4806,0.02297,0.01076,-0.0310,0.7569,1.0000,16.8715,160.0000
3.270,0.4814,0.02295,0.01074,-0.0310,0.7564,1.0000,16.9046,160.0000
3.275,0.4823,0.02292,0.01072,-0.0309,0.7559,1.0000,16.9368,160.0000
3.280,0.4831,0.02290,0.01069,-0.0309,0.7553,1.0000,16.9681,160.0000
3.285,0.4840,0.02288,0.01066,-0.0309,0.7548,1.0000,16.9985,160.0000
3.290,0.4838,0.02291,0.01069,-0.0308,0.7538,1.0000,17.0587,160.0000
3.295,0.4836,0.02294,0.01072,-0.0307,0.7528,1.0000,17.1204,160.0000
3.300,0.4836,0.02296,0.01074,-0.0306,0.7518,1.0000,17.1785,160.0000
3.305,0.4837,0.02297,0.01076,-0.0305,0.7509,1.0000,17.2342,160.0000
3.310,0.4839,0.02298,0.01077,-0.0304,0.7500,1.0000,17.2877,160.0000
3.315,0.4841,0.02299,0.01077,-0.0304,0.7491,1.0000,17.3403,160.0000
3.320,0.4845,0.02299,0.01077,-0.0303,0.7483,1.0000,17.3901,160.0000
3.325,0.4848,0.02299,0.01077,-0.0302,0.7475,1.0000,17.4381,160.0000
3.330,0.4853,0.02299,0.01077,-0.0302,0.7467,1.0000,17.4847,160.0000
3.335,0.4858,0.02299,0.01076,-0.0301,0.7459,1.0000,17.5299,160.0000
3.340,0.4863,0.02298,0.01075,-0.0301,0.7452,1.0000,17.5736,160.0000
3.345,0.4869,0.02297,0.01074,-0.0300,0.7445,1.0000,17.6159,160.0000
3.350,0.4875,0.02296,0.01073,-0.0300,0.7438,1.0000,17.6571,160.0000
3.355,0.4881,0.02295,0.01071,-0.0299,0.7432,1.0000,17.6970,160.0000
3.360,0.4887,0.02294,0.01070,-0.0298,0.7425,1.0000,17.7357,160.0000
3.365,0.4894,0.02292,0.01068,-0.0298,0.7419,1.0000,17.7733,160.0000
3.370,0.4901,0.02291,0.01066,-0.0297,0.7413,1.0000,17.8097,160.0000
3.375,0.4909,0.02289,0.01064,-0.0297,0.7407,1.0000,17.8451,160.0000
3.380,0.4916,0.02287,0.01062,-0.0297,0.7401,1.0000,17.8795,160.0000
3.385,0.4924,0.02286,0.01059,-0.0296,0.7395,1.0000,17.9128,160.0000
3.390,0.4931,0.02284,0.01057,-0.0296,0.7390,1.0000,17.9452,160.0000
3.395,0.4939,0.02282,0.01054,-0.0295,0.7385,1.0000,17.9767,160.0000
3.400,0.4945,0.02281,0.01053,-0.0295,0.7379,1.0000,18.0140,160.0000
3.405,0.4943,0.02284,0.01056,-0.0294,0.7368,1.0000,18.0785,160.0000
3.410,0.4943,0.02286,0.01059,-0.0293,0.7358,1.0000,18.1392,160.0000
3.415,0.4943,0.02288,0.01061,-0.0292,0.7348,1.0000,18.1971,160.0000
3.420,0.4945,0.02290,0.01062,-0.0291,0.7339,1.0000,18.2526,160.0000
3.425,0.4947,0.02291,0.01063,-0.0291,0.7330,1.0000,18.3073,160.0000
3.430,0.4950,0.02291,0.01063,-0.0290,0.7321,1.0000,18.3587,160.0000
3.435,0.4953,0.02291,0.01064,-0.0289,0.7313,1.0000,18.4084,160.0000
3.440,0.4957,0.02292,0.01063,-0.0289,0.7305,1.0000,18.4564,160.0000
3.445,0.4961,0.02291,0.01063,-0.0288,0.7297,1.0000,18.5028,160.0000
3.450,0.4966,0.02291,0.01062,-0.0287,0.7289,1.0000,18.5477,160.0000
3.455,0.4971,0.02290,0.01061,-0.0287,0.7282,1.0000,18.5913,160.0000
3.460,0.4976,0.02290,0.01060,-0.0286,0.7275,1.0000,18.6336,160.0000
3.465,0.4982,0.02289,0.01059,-0.0286,0.7268,1.0000,18.6745,160.0000
3.470,0.4988,0.02288,0.01057,-0.0285,0.7262,1.0000,18.7143,160.0000
3.475,0.4994,0.02286,0.01056,-0.0285,0.7255,1.0000,18.7529,160.0000
3.480,0.5000,0.02285,0.01054,-0.0284,0.7249,1.0000,18.7903,160.0000
3.485,0.5007,0.02284,0.01052,-0.0283,0.7243,1.0000,18.8267,160.0000
3.490,0.5014,0.02282,0.01050,-0.0283,0.7237,1.0000,18.8620,160.0000
3.495,0.5021,0.02280,0.01048,-0.0282,0.7231,1.0000,18.8963,160.0000
3.500,0.5028,0.02279,0.01045,-0.0282,0.7226,1.0000,18.9287,160.0000
3.505,0.5035,0.02277,0.01043,-0.0281,0.7220,1.0000,18.9612,160.0000
3.510,0.5043,0.02275,0.01040,-0.0281,0.7215,1.0000,18.9936,160.0000
3.515,0.5043,0.02277,0.01043,-0.0280,0.7206,1.0000,19.0496,160.0000
3.520,0.5043,0.02280,0.01045,-0.0279,0.7195,1.0000,19.1132,160.0000
3.525,0.5043,0.02282,0.01048,-0.0278,0.7185,1.0000,19.1730,160.0000
3.530,0.5044,0.02283,0.01049,-0.0278,0.7175,1.0000,19.2302,160.0000
3.535,0.5046,0.02285,0.01050,-0.0277,0.7166,1.0000,19.2864,160.0000
3.540,0.5049,0.02285,0.01051,-0.0276,0.7157,1.0000,19.3393,160.0000
3.545,0.5052,0.02286,0.01051,-0.0276,0.7149,1.0000,19.3903,160.0000
3.550,0.5055,0.02286,0.01051,-0.0275,0.7140,1.0000,19.4396,160.0000
3.555,0.5059,0.02286,0.01051,-0.0274,0.7133,1.0000,19.4873,160.0000
3.560,0.5064,0.02286,0.01050,-0.0274,0.7125,1.0000,19.5334,160.0000
3.565,0.5068,0.02285,0.01050,-0.0273,0.7117,1.0000,19.5781,160.0000
3.570,0.5073,0.02285,0.01049,-0.0272,0.7110,1.0000,19.6214,160.0000
3.575,0.5079,0.02284,0.01047,-0.0272,0.7103,1.0000,19.6633,160.0000
3.580,0.5084,0.02283,0.01046,-0.0271,0.7096,1.0000,19.7040,160.0000
3.585,0.5090,0.02282,0.01045,-0.0271,0.7090,1.0000,19.7435,160.0000
3.590,0.5096,0.02281,0.01043,-0.0270,0.7083,1.0000,19.7818,160.0000
3.595,0.5102,0.02280,0.01041,-0.0269,0.7077,1.0000,19.8190,160.0000
3.600,0.5108,0.02278,0.01039,-0.0269,0.7071,1.0000,19.8551,160.0000
3.605,0.5115,0.02277,0.01037,-0.0268,0.7065,1.0000,19.8901,160.0000
3.610,0.5121,0.02275,0.01035,-0.0267,0.7060,1.0000,19.9242,160.0000
3.615,0.5128,0.02274,0.01032,-0.0267,0.7054,1.0000,19.9573,160.0000
3.620,0.5135,0.02272,0.01030,-0.0266,0.7049,1.0000,19.9896,160.0000
3.625,0.5137,0.02274,0.01031,-0.0266,0.7040,1.0000,20.0421,160.0000
3.630,0.5137,0.02276,0.01034,-0.0265,0.7029,1.0000,20.1068,160.0000
3.635,0.5137,0.02278,0.01036,-0.0264,0.7019,1.0000,20.1675,160.0000
3.640,0.5139,0.02280,0.01038,-0.0264,0.7009,1.0000,20.2257,160.0000
3.645,0.5141,0.02281,0.01039,-0.0263,0.7000,1.0000,20.2827,160.0000
3.650,0.5143,0.02282,0.01040,-0.0262,0.6991,1.0000,20.3364,160.0000
3.655,0.5146,0.02283,0.01040,-0.0262,0.6982,1.0000,20.3882,160.0000
3.660,0.5150,0.02283,0.01040,-0.0261,0.6974,1.0000,20.4382,160.0000
3.665,0.5154,0.02283,0.01040,-0.0260,0.6966,1.0000,20.4866,160.0000
3.670,0.5158,0.02283,0.01040,-0.0260,0.6958,1.0000,20.5334,160.0000
3.675,0.5162,0.02283,0.01039,-0.0259,0.6950,1.0000,20.5787,160.0000
3.680,0.5167,0.02282,0.01038,-0.0258,0.6943,1.0000,20.6226,160.0000
3.685,0.5172,0.02281,0.01037,-0.0258,0.6936,1.0000,20.6652,160.0000
3.690,0.5177,0.02281,0.01035,-0.0257,0.6929,1.0000,20.7064,160.0000
3.695,0.5183,0.02280,0.01034,-0.0256,0.6922,1.0000,20.7464,160.0000
3.700,0.5188,0.02279,0.01032,-0.0256,0.6916,1.0000,20.7852,160.0000
3.705,0.5194,0.02278,0.01030,-0.0255,0.6909,1.0000,20.8228,160.0000
3.710,0.5200,0.02276,0.01028,-0.0254,0.6903,1.0000,20.8593,160.0000
3.715,0.5206,0.02275,0.01026,-0.0254,0.6897,1.0000,20.8948,160.0000
3.720,0.5213,0.02274,0.01024,-0.0253,0.6892,1.0000,20.9293,160.0000
3.725,0.5219,0.02272,0.01022,-0.0252,0.6886,1.0000,20.9629,160.0000
3.730,0.5226,0.02271,0.01019,-0.0252,0.6881,1.0000,20.9955,160.0000
3.735,0.5226,0.02273,0.01022,-0.0251,0.6871,1.0000,21.0544,160.0000
3.740,0.5227,0.02276,0.01025,-0.0250,0.6860,1.0000,21.1191,160.0000
3.745,0.5228,0.02278,0.01027,-0.0250,0.6850,1.0000,21.1799,160.0000
3.750,0.5229,0.02279,0.01028,-0.0249,0.6840,1.0000,21.2381,160.0000
3.755,0.5232,0.02280,0.01030,-0.0249,0.6831,1.0000,21.2954,160.0000
3.760,0.5234,0.02281,0.01030,-0.0248,0.6822,1.0000,21.3493,160.0000
3.765,0.5238,0.02282,0.01031,-0.0247,0.6813,1.0000,21.4013,160.0000
3.770,0.5241,0.02282,0.01031,-0.0247,0.6804,1.0000,21.4516,160.0000
3.775,0.5245,0.02282,0.01030,-0.0246,0.6796,1.0000,21.5002,160.0000
3.780,0.5249,0.02282,0.01030,-0.0245,0.6788,1.0000,21.5473,160.0000
3.785,0.5253,0.02282,0.01029,-0.0245,0.6781,1.0000,21.5929,160.0000
3.790,0.5258,0.02282,0.01028,-0.0244,0.6774,1.0000,21.6371,160.0000
3.795,0.5263,0.02281,0.01027,-0.0243,0.6766,1.0000,21.6799,160.0000
3.800,0.5268,0.02280,0.01026,-0.0243,0.6759,1.0000,21.7214,160.0000
3.805,0.5273,0.02279,0.01024,-0.0242,0.6753,1.0000,21.7617,160.0000
3.810,0.5279,0.02279,0.01022,-0.0241,0.6746,1.0000,21.8008,160.0000
3.815,0.5284,0.02278,0.01021,-0.0240,0.6740,1.0000,21.8387,160.0000
3.820,0.5290,0.02276,0.01019,-0.0240,0.6734,1.0000,21.8756,160.0000
3.825,0.5296,0.02275,0.01016,-0.0239,0.6728,1.0000,21.9115,160.0000
3.830,0.5303,0.02274,0.01014,-0.0238,0.6722,1.0000,21.9463,160.0000
3.835,0.5309,0.02273,0.01012,-0.0238,0.6716,1.0000,21.9801,160.0000
3.840,0.5313,0.02273,0.01012,-0.0237,0.6709,1.0000,22.0243,160.0000
3.845,0.5313,0.02276,0.01015,-0.0237,0.6698,1.0000,22.0911,160.0000
3.850,0.5314,0.02278,0.01017,-0.0236,0.6687,1.0000,22.1539,160.0000
3.855,0.5315,0.02280,0.01019,-0.0235,0.6677,1.0000,22.2140,160.0000
3.860,0.5317,0.02281,0.01020,-0.0235,0.6667,1.0000,22.2730,160.0000
3.865,0.5320,0.02282,0.01021,-0.0234,0.6658,1.0000,22.3285,160.0000
3.870,0.5323,0.02283,0.01022,-0.0233,0.6649,1.0000,22.3820,160.0000
3.875,0.5326,0.02283,0.01022,-0.0233,0.6640,1.0000,22.4337,160.0000
3.880,0.5330,0.02283,0.01022,-0.0232,0.6632,1.0000,22.4837,160.0000
3.885,0.5334,0.02284,0.01022,-0.0231,0.6624,1.0000,22.5321,160.0000
3.890,0.5338,0.02283,0.01021,-0.0231,0.6616,1.0000,22.5788,160.0000
3.895,0.5343,0.02283,0.01020,-0.0230,0.6609,1.0000,22.6242,160.0000
3.900,0.5347,0.02283,0.01019,-0.0229,0.6601,1.0000,22.6680,160.0000
3.905,0.5352,0.02282,0.01018,-0.0229,0.6594,1.0000,22.7106,160.0000
3.910,0.5357,0.02282,0.01016,-0.0228,0.6587,1.0000,22.7519,160.0000
3.915,0.5362,0.02281,0.01015,-0.0227,0.6581,1.0000,22.7919,160.0000
3.920,0.5368,0.02280,0.01013,-0.0227,0.6574,1.0000,22.8308,160.0000
3.925,0.5374,0.02279,0.01011,-0.0226,0.6568,1.0000,22.8686,160.0000
3.930,0.5379,0.02278,0.01009,-0.0225,0.6562,1.0000,22.9053,160.0000
3.935,0.5385,0.02277,0.01007,-0.0225,0.6556,1.0000,22.9409,160.0000
3.940,0.5392,0.02276,0.01004,-0.0224,0.6550,1.0000,22.9753,160.0000
3.945,0.5396,0.02276,0.01004,-0.0223,0.6543,1.0000,23.0159,160.0000
3.950,0.5396,0.02278,0.01007,-0.0223,0.6532,1.0000,23.0833,160.0000
3.955,0.5397,0.02281,0.01009,-0.0222,0.6521,1.0000,23.1469,160.0000
3.960,0.5399,0.02282,0.01011,-0.0222,0.6511,1.0000,23.2079,160.0000
3.965,0.5401,0.02284,0.01013,-0.0221,0.6501,1.0000,23.2677,160.0000
3.970,0.5404,0.02285,0.01014,-0.0220,0.6492,1.0000,23.3240,160.0000
3.975,0.5407,0.02286,0.01014,-0.0220,0.6483,1.0000,23.3783,160.0000
3.980,0.5410,0.02286,0.01015,-0.0219,0.6474,1.0000,23.4308,160.0000
3.985,0.5414,0.02287,0.01015,-0.0219,0.6466,1.0000,23.4814,160.0000
3.990,0.5418,0.02287,0.01014,-0.0218,0.6457,1.0000,23.5305,160.0000
3.995,0.5422,0.02287,0.01014,-0.0217,0.6450,1.0000,23.5779,160.0000
4.000,0.5426,0.02287,0.01013,-0.0217,0.6442,1.0000,23.6238,160.0000
