alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,Top_Itr,Bot_Itr
6.250,0.7101,0.02897,0.01241,0.0014,0.2830,1.0000,45.5322,160.0000
6.260,0.7109,0.02901,0.01244,0.0015,0.2819,1.0000,45.6024,160.0000
6.270,0.7117,0.02905,0.01245,0.0016,0.2808,1.0000,45.6699,160.0000
6.280,0.7126,0.02909,0.01245,0.0016,0.2797,1.0000,45.7355,160.0000
6.290,0.7135,0.02913,0.01245,0.0017,0.2788,1.0000,45.7972,160.0000
6.300,0.7145,0.02917,0.01243,0.0017,0.2778,1.0000,45.8570,160.0000
6.310,0.7156,0.02922,0.01242,0.0018,0.2769,1.0000,45.9146,160.0000
6.320,0.7167,0.02927,0.01239,0.0018,0.2760,1.0000,45.9703,160.0000
6.330,0.7175,0.02934,0.01243,0.0019,0.2750,1.0000,46.0324,160.0000
6.340,0.7178,0.02941,0.01255,0.0020,0.2738,1.0000,46.1041,160.0000
6.350,0.7183,0.02948,0.01265,0.0021,0.2727,1.0000,46.1764,160.0000
6.360,0.7188,0.02955,0.01273,0.0022,0.2715,1.0000,46.2485,160.0000
6.370,0.7194,0.02961,0.01281,0.0023,0.2704,1.0000,46.3194,160.0000
6.380,0.7201,0.02967,0.01287,0.0023,0.2693,1.0000,46.3872,160.0000
6.390,0.7208,0.02973,0.01292,0.0024,0.2682,1.0000,46.4543,160.0000
6.400,0.7216,0.02978,0.01296,0.0025,0.2672,1.0000,46.5202,160.0000
6.410,0.7224,0.02983,0.01299,0.0025,0.2662,1.0000,46.5825,160.0000
6.420,0.7232,0.02988,0.01301,0.0026,0.2652,1.0000,46.6432,160.0000
6.430,0.7241,0.02992,0.01303,0.0027,0.2643,1.0000,46.7034,160.0000
6.440,0.7250,0.02997,0.01304,0.0027,0.2634,1.0000,46.7583,160.0000
6.450,0.7260,0.03001,0.01304,0.0028,0.2625,1.0000,46.8133,160.0000
6.460,0.7270,0.03006,0.01303,0.0028,0.2617,1.0000,46.8662,160.0000
6.470,0.7281,0.03011,0.01302,0.0028,0.2609,1.0000,46.9174,160.0000
6.480,0.7292,0.03017,0.01300,0.0028,0.2601,1.0000,46.9673,160.0000
6.490,0.7301,0.03025,0.01303,0.0029,0.2592,1.0000,47.0203,160.0000
6.500,0.7305,0.03032,0.01315,0.0030,0.2583,1.0000,47.0792,160.0000
6.510,0.7310,0.03040,0.01326,0.0031,0.2573,1.0000,47.1423,160.0000
6.520,0.7315,0.03047,0.01336,0.0032,0.2563,1.0000,47.2041,160.0000
6.530,0.7321,0.03054,0.01345,0.0033,0.2553,1.0000,47.2664,160.0000
6.540,0.7327,0.03061,0.01353,0.0034,0.2543,1.0000,47.3274,160.0000
6.550,0.7334,0.03067,0.01359,0.0034,0.2534,1.0000,47.3877,160.0000
6.560,0.7341,0.03073,0.01365,0.0035,0.2524,1.0000,47.4471,160.0000
6.570,0.7348,0.03079,0.01369,0.0036,0.2515,1.0000,47.5054,160.0000
6.580,0.7356,0.03084,0.01373,0.0036,0.2506,1.0000,47.5625,160.0000
6.590,0.7364,0.03089,0.01376,0.0037,0.2497,1.0000,47.6185,160.0000
6.600,0.7373,0.03094,0.01378,0.0038,0.2488,1.0000,47.6731,160.0000
6.610,0.7382,0.03099,0.01379,0.0038,0.2480,1.0000,47.7264,160.0000
6.620,0.7392,0.03103,0.01380,0.0039,0.2472,1.0000,47.7782,160.0000
6.630,0.7402,0.03108,0.01379,0.0039,0.2464,1.0000,47.8285,160.0000
6.640,0.7412,0.03113,0.01378,0.0039,0.2456,1.0000,47.8772,160.0000
6.650,0.7423,0.03118,0.01377,0.0039,0.2449,1.0000,47.9244,160.0000
6.660,0.7434,0.03125,0.01375,0.0040,0.2441,1.0000,47.9707,160.0000
6.670,0.7443,0.03132,0.01379,0.0040,0.2434,1.0000,48.0185,160.0000
6.680,0.7447,0.03140,0.01391,0.0041,0.2425,1.0000,48.0709,160.0000
6.690,0.7451,0.03148,0.01403,0.0042,0.2417,1.0000,48.1245,160.0000
6.700,0.7456,0.03156,0.01413,0.0043,0.2408,1.0000,48.1784,160.0000
6.710,0.7461,0.03163,0.01423,0.0044,0.2400,1.0000,48.2327,160.0000
6.720,0.7467,0.03171,0.01431,0.0045,0.2391,1.0000,48.2862,160.0000
6.730,0.7474,0.03178,0.01439,0.0046,0.2383,1.0000,48.3398,160.0000
6.740,0.7481,0.03184,0.01446,0.0046,0.2375,1.0000,48.3935,160.0000
6.750,0.7488,0.03191,0.01452,0.0047,0.2366,1.0000,48.4454,160.0000
6.760,0.7495,0.03197,0.01458,0.0048,0.2358,1.0000,48.4956,160.0000
6.770,0.7503,0.03203,0.01462,0.0048,0.2351,1.0000,48.5455,160.0000
6.780,0.7511,0.03208,0.01466,0.0049,0.2343,1.0000,48.5946,160.0000
6.790,0.7520,0.03214,0.01470,0.0049,0.2335,1.0000,48.6417,160.0000
6.800,0.7529,0.03219,0.01472,0.0050,0.2328,1.0000,48.6874,160.0000
6.810,0.7538,0.03225,0.01474,0.0050,0.2321,1.0000,48.7330,160.0000
6.820,0.7548,0.03230,0.01476,0.0051,0.2314,1.0000,48.7784,160.0000
6.830,0.7558,0.03235,0.01476,0.0051,0.2307,1.0000,48.8202,160.0000
6.840,0.7568,0.03241,0.01476,0.0051,0.2300,1.0000,48.8628,160.0000
6.850,0.7579,0.03247,0.01476,0.0052,0.2294,1.0000,48.9044,160.0000
6.860,0.7590,0.03253,0.01475,0.0052,0.2288,1.0000,48.9449,160.0000
6.870,0.7602,0.03261,0.01474,0.0052,0.2281,1.0000,48.9846,160.0000
6.880,0.7609,0.03270,0.01482,0.0052,0.2275,1.0000,49.0257,160.0000
6.890,0.7613,0.03278,0.01495,0.0053,0.2268,1.0000,49.0676,160.0000
6.900,0.7617,0.03287,0.01508,0.0055,0.2261,1.0000,49.1109,160.0000
6.910,0.7622,0.03296,0.01519,0.0055,0.2255,1.0000,49.1551,160.0000
6.920,0.7627,0.03304,0.01530,0.0056,0.2248,1.0000,49.1998,160.0000
6.930,0.7632,0.03312,0.01540,0.0057,0.2240,1.0000,49.2448,160.0000
6.940,0.7638,0.03320,0.01549,0.0058,0.2233,1.0000,49.2899,160.0000
6.950,0.7644,0.03327,0.01558,0.0059,0.2226,1.0000,49.3350,160.0000
6.960,0.7651,0.03335,0.01565,0.0060,0.2219,1.0000,49.3806,160.0000
6.970,0.7658,0.03342,0.01572,0.0060,0.2212,1.0000,49.4244,160.0000
6.980,0.7666,0.03348,0.01578,0.0061,0.2205,1.0000,49.4687,160.0000
6.990,0.7673,0.03355,0.01584,0.0061,0.2199,1.0000,49.5125,160.0000
7.000,0.7681,0.03361,0.01589,0.0062,0.2192,1.0000,49.5558,160.0000
7.010,0.7689,0.03367,0.01593,0.0063,0.2185,1.0000,49.5997,160.0000
7.020,0.7697,0.03373,0.01597,0.0063,0.2178,1.0000,49.6407,160.0000
7.030,0.7706,0.03378,0.01600,0.0064,0.2172,1.0000,49.6823,160.0000
7.040,0.7715,0.03384,0.01602,0.0064,0.2166,1.0000,49.7234,160.0000
7.050,0.7725,0.03389,0.01603,0.0064,0.2159,1.0000,49.7636,160.0000
7.060,0.7735,0.03394,0.01604,0.0065,0.2153,1.0000,49.8032,160.0000
7.070,0.7745,0.03399,0.01605,0.0065,0.2147,1.0000,49.8425,160.0000
7.080,0.7756,0.03405,0.01604,0.0065,0.2141,1.0000,49.8800,160.0000
7.090,0.7767,0.03412,0.01604,0.0065,0.2135,1.0000,49.9173,160.0000
7.100,0.7779,0.03419,0.01603,0.0065,0.2129,1.0000,49.9538,160.0000
7.110,0.7790,0.03428,0.01602,0.0065,0.2124,1.0000,49.9892,160.0000
7.120,0.7796,0.03437,0.01612,0.0066,0.2119,1.0000,50.0231,160.0000
7.130,0.7799,0.03446,0.01626,0.0067,0.2113,1.0000,50.0572,160.0000
7.140,0.7803,0.03456,0.01639,0.0068,0.2108,1.0000,50.0921,160.0000
7.150,0.7807,0.03465,0.01652,0.0069,0.2102,1.0000,50.1279,160.0000
7.160,0.7812,0.03474,0.01664,0.0070,0.2097,1.0000,50.1637,160.0000
7.170,0.7817,0.03484,0.01675,0.0071,0.2091,1.0000,50.1995,160.0000
7.180,0.7822,0.03493,0.01686,0.0072,0.2086,1.0000,50.2354,160.0000
7.190,0.7828,0.03502,0.01697,0.0073,0.2080,1.0000,50.2715,160.0000
7.200,0.7833,0.03510,0.01707,0.0074,0.2075,1.0000,50.3071,160.0000
7.210,0.7840,0.03519,0.01716,0.0074,0.2069,1.0000,50.3426,160.0000
7.220,0.7846,0.03528,0.01725,0.0075,0.2064,1.0000,50.3779,160.0000
7.230,0.7853,0.03536,0.01734,0.0076,0.2058,1.0000,50.4130,160.0000
7.240,0.7860,0.03544,0.01741,0.0076,0.2053,1.0000,50.4478,160.0000
7.250,0.7867,0.03551,0.01748,0.0077,0.2047,1.0000,50.4827,160.0000
7.260,0.7875,0.03559,0.01755,0.0078,0.2042,1.0000,50.5180,160.0000
7.270,0.7883,0.03566,0.01761,0.0078,0.2036,1.0000,50.5526,160.0000
7.280,0.7891,0.03573,0.01766,0.0079,0.2031,1.0000,50.5874,160.0000
7.290,0.7899,0.03579,0.01771,0.0079,0.2026,1.0000,50.6220,160.0000
7.300,0.7908,0.03586,0.01775,0.0080,0.2020,1.0000,50.6562,160.0000
7.310,0.7916,0.03592,0.01779,0.0080,0.2015,1.0000,50.6905,160.0000
7.320,0.7925,0.03598,0.01782,0.0080,0.2010,1.0000,50.7243,160.0000
7.330,0.7935,0.03604,0.01784,0.0081,0.2005,1.0000,50.7579,160.0000
7.340,0.7945,0.03610,0.01786,0.0081,0.1999,1.0000,50.7914,160.0000
7.350,0.7955,0.03615,0.01788,0.0081,0.1994,1.0000,50.8242,160.0000
7.360,0.7965,0.03622,0.01788,0.0082,0.1989,1.0000,50.8567,160.0000
7.370,0.7976,0.03628,0.01789,0.0082,0.1984,1.0000,50.8887,160.0000
7.380,0.7988,0.03635,0.01789,0.0082,0.1979,1.0000,50.9208,160.0000
7.390,0.7999,0.03643,0.01788,0.0082,0.1974,1.0000,50.9528,160.0000
7.400,0.8011,0.03653,0.01788,0.0082,0.1970,1.0000,50.9837,160.0000
7.410,0.8019,0.03664,0.01795,0.0082,0.1965,1.0000,51.0118,160.0000
7.420,0.8021,0.03674,0.01810,0.0083,0.1961,1.0000,51.0373,160.0000
7.430,0.8024,0.03684,0.01825,0.0084,0.1957,1.0000,51.0636,160.0000
7.440,0.8027,0.03695,0.01839,0.0085,0.1953,1.0000,51.0911,160.0000
7.450,0.8030,0.03705,0.01853,0.0086,0.1949,1.0000,51.1180,160.0000
7.460,0.8034,0.03716,0.01866,0.0087,0.1945,1.0000,51.1458,160.0000
7.470,0.8038,0.03726,0.01879,0.0088,0.1940,1.0000,51.1740,160.0000
7.480,0.8042,0.03736,0.01892,0.0089,0.1936,1.0000,51.2026,160.0000
7.490,0.8046,0.03746,0.01904,0.0090,0.1931,1.0000,51.2325,160.0000
7.500,0.8051,0.03756,0.01916,0.0091,0.1927,1.0000,51.2608,160.0000
7.510,0.8056,0.03766,0.01927,0.0092,0.1923,1.0000,51.2893,160.0000
7.520,0.8061,0.03776,0.01938,0.0093,0.1918,1.0000,51.3183,160.0000
7.530,0.8066,0.03785,0.01948,0.0093,0.1913,1.0000,51.3489,160.0000
7.540,0.8072,0.03795,0.01958,0.0094,0.1909,1.0000,51.3770,160.0000
7.550,0.8078,0.03804,0.01967,0.0095,0.1905,1.0000,51.4058,160.0000
7.560,0.8084,0.03812,0.01976,0.0096,0.1900,1.0000,51.4349,160.0000
7.570,0.8090,0.03821,0.01985,0.0096,0.1896,1.0000,51.4641,160.0000
7.580,0.8097,0.03829,0.01992,0.0097,0.1891,1.0000,51.4931,160.0000
7.590,0.8104,0.03837,0.02000,0.0098,0.1887,1.0000,51.5220,160.0000
7.600,0.8111,0.03845,0.02007,0.0098,0.1882,1.0000,51.5508,160.0000
7.610,0.8119,0.03853,0.02013,0.0099,0.1878,1.0000,51.5794,160.0000
7.620,0.8127,0.03860,0.02019,0.0099,0.1874,1.0000,51.6079,160.0000
7.630,0.8135,0.03867,0.02024,0.0100,0.1869,1.0000,51.6361,160.0000
7.640,0.8144,0.03874,0.02029,0.0100,0.1865,1.0000,51.6654,160.0000
7.650,0.8153,0.03881,0.02033,0.0100,0.1861,1.0000,51.6923,160.0000
7.660,0.8162,0.03887,0.02036,0.0101,0.1857,1.0000,51.7195,160.0000
7.670,0.8171,0.03894,0.02040,0.0101,0.1852,1.0000,51.7461,160.0000
7.680,0.8180,0.03901,0.02044,0.0101,0.1848,1.0000,51.7721,160.0000
7.690,0.8190,0.03908,0.02047,0.0102,0.1845,1.0000,51.7977,160.0000
7.700,0.8200,0.03916,0.02050,0.0102,0.1841,1.0000,51.8230,160.0000
7.710,0.8210,0.03923,0.02053,0.0102,0.1837,1.0000,51.8482,160.0000
7.720,0.8220,0.03931,0.02055,0.0102,0.1833,1.0000,51.8734,160.0000
7.730,0.8231,0.03939,0.02057,0.0103,0.1829,1.0000,51.8985,160.0000
7.740,0.8242,0.03947,0.02059,0.0103,0.1825,1.0000,51.9234,160.0000
7.750,0.8253,0.03957,0.02060,0.0103,0.1821,1.0000,51.9478,160.0000
7.760,0.8265,0.03967,0.02062,0.0103,0.1818,1.0000,51.9724,160.0000
7.770,0.8276,0.03980,0.02063,0.0102,0.1814,1.0000,51.9966,160.0000
7.780,0.8279,0.03992,0.02078,0.0103,0.1811,1.0000,52.0140,160.0000
7.790,0.8281,0.04004,0.02094,0.0105,0.1809,1.0000,52.0309,160.0000
7.800,0.8283,0.04016,0.02110,0.0106,0.1806,1.0000,52.0481,160.0000
7.810,0.8285,0.04028,0.02125,0.0107,0.1804,1.0000,52.0656,160.0000
7.820,0.8287,0.04040,0.02141,0.0108,0.1801,1.0000,52.0834,160.0000
7.830,0.8289,0.04052,0.02156,0.0109,0.1798,1.0000,52.1016,160.0000
7.840,0.8291,0.04064,0.02172,0.0110,0.1795,1.0000,52.1201,160.0000
7.850,0.8294,0.04076,0.02187,0.0111,0.1792,1.0000,52.1389,160.0000
7.860,0.8296,0.04089,0.02201,0.0112,0.1790,1.0000,52.1579,160.0000
7.870,0.8299,0.04101,0.02216,0.0113,0.1787,1.0000,52.1772,160.0000
7.880,0.8301,0.04113,0.02230,0.0114,0.1784,1.0000,52.1967,160.0000
7.890,0.8304,0.04125,0.02244,0.0115,0.1781,1.0000,52.2164,160.0000
7.900,0.8307,0.04137,0.02258,0.0116,0.1778,1.0000,52.2364,160.0000
7.910,0.8310,0.04149,0.02272,0.0117,0.1775,1.0000,52.2564,160.0000
7.920,0.8314,0.04161,0.02285,0.0117,0.1772,1.0000,52.2767,160.0000
7.930,0.8317,0.04173,0.02298,0.0118,0.1768,1.0000,52.2975,160.0000
7.940,0.8321,0.04184,0.02311,0.0119,0.1765,1.0000,52.3178,160.0000
7.950,0.8324,0.04196,0.02323,0.0120,0.1762,1.0000,52.3386,160.0000
7.960,0.8328,0.04207,0.02335,0.0121,0.1759,1.0000,52.3596,160.0000
7.970,0.8332,0.04218,0.02347,0.0122,0.1756,1.0000,52.3804,160.0000
7.980,0.8337,0.04229,0.02359,0.0122,0.1753,1.0000,52.4017,160.0000
7.990,0.8341,0.04240,0.02370,0.0123,0.1749,1.0000,52.4240,160.0000
8.000,0.8346,0.04250,0.02381,0.0124,0.1746,1.0000,52.4448,160.0000
8.010,0.8351,0.04260,0.02391,0.0124,0.1743,1.0000,52.4659,160.0000
8.020,0.8356,0.04270,0.02401,0.0125,0.1740,1.0000,52.4875,160.0000
8.030,0.8361,0.04280,0.02410,0.0126,0.1736,1.0000,52.5094,160.0000
8.040,0.8367,0.04290,0.02419,0.0126,0.1733,1.0000,52.5303,160.0000
8.050,0.8373,0.04299,0.02428,0.0127,0.1730,1.0000,52.5531,160.0000
