alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,Top_Itr,Bot_Itr
6.555,0.7337,0.03073,0.01366,0.0035,0.2528,1.0000,47.4446,160.0000
6.560,0.7341,0.03076,0.01368,0.0035,0.2524,1.0000,47.4738,160.0000
6.565,0.7345,0.03079,0.01370,0.0036,0.2519,1.0000,47.5028,160.0000
6.570,0.7349,0.03082,0.01372,0.0036,0.2515,1.0000,47.5314,160.0000
6.575,0.7353,0.03084,0.01374,0.0036,0.2510,1.0000,47.5597,160.0000
6.580,0.7357,0.03087,0.01376,0.0037,0.2506,1.0000,47.5878,160.0000
6.585,0.7361,0.03089,0.01377,0.0037,0.2501,1.0000,47.6156,160.0000
6.590,0.7365,0.03092,0.01378,0.0037,0.2497,1.0000,47.6430,160.0000
6.595,0.7370,0.03094,0.01379,0.0037,0.2493,1.0000,47.6701,160.0000
6.600,0.7374,0.03096,0.01380,0.0038,0.2488,1.0000,47.6968,160.0000
6.605,0.7379,0.03099,0.01380,0.0038,0.2484,1.0000,47.7232,160.0000
6.610,0.7384,0.03101,0.01381,0.0038,0.2480,1.0000,47.7492,160.0000
6.615,0.7388,0.03103,0.01381,0.0038,0.2476,1.0000,47.7748,160.0000
6.620,0.7393,0.03105,0.01381,0.0039,0.2472,1.0000,47.8001,160.0000
6.625,0.7398,0.03108,0.01381,0.0039,0.2468,1.0000,47.8251,160.0000
6.630,0.7403,0.03110,0.01380,0.0039,0.2464,1.0000,47.8496,160.0000
6.635,0.7409,0.03113,0.01380,0.0039,0.2460,1.0000,47.8737,160.0000
6.640,0.7414,0.03115,0.01379,0.0039,0.2457,1.0000,47.8975,160.0000
6.645,0.7419,0.03118,0.01378,0.0039,0.2453,1.0000,47.9209,160.0000
6.650,0.7425,0.03121,0.01377,0.0039,0.2449,1.0000,47.9440,160.0000
6.655,0.7431,0.03124,0.01377,0.0039,0.2446,1.0000,47.9669,160.0000
6.660,0.7437,0.03128,0.01376,0.0039,0.2442,1.0000,47.9896,160.0000
6.665,0.7440,0.03132,0.01379,0.0040,0.2438,1.0000,48.0133,160.0000
6.670,0.7442,0.03136,0.01385,0.0040,0.2434,1.0000,48.0390,160.0000
6.675,0.7444,0.03140,0.01391,0.0041,0.2430,1.0000,48.0654,160.0000
6.680,0.7446,0.03144,0.01397,0.0041,0.2426,1.0000,48.0920,160.0000
6.685,0.7448,0.03148,0.01403,0.0042,0.2422,1.0000,48.1188,160.0000
6.690,0.7450,0.03152,0.01408,0.0042,0.2417,1.0000,48.1457,160.0000
6.695,0.7453,0.03155,0.01414,0.0043,0.2413,1.0000,48.1728,160.0000
6.700,0.7456,0.03159,0.01419,0.0043,0.2409,1.0000,48.1999,160.0000
6.705,0.7458,0.03163,0.01423,0.0044,0.2404,1.0000,48.2269,160.0000
6.710,0.7461,0.03167,0.01428,0.0044,0.2400,1.0000,48.2540,160.0000
6.715,0.7464,0.03170,0.01432,0.0045,0.2396,1.0000,48.2809,160.0000
6.720,0.7467,0.03174,0.01436,0.0045,0.2392,1.0000,48.3077,160.0000
6.725,0.7471,0.03177,0.01440,0.0045,0.2388,1.0000,48.3344,160.0000
6.730,0.7474,0.03181,0.01443,0.0046,0.2383,1.0000,48.3610,160.0000
6.735,0.7477,0.03184,0.01447,0.0046,0.2379,1.0000,48.3873,160.0000
6.740,0.7481,0.03187,0.01450,0.0046,0.2375,1.0000,48.4134,160.0000
6.745,0.7484,0.03190,0.01453,0.0047,0.2371,1.0000,48.4394,160.0000
6.750,0.7488,0.03193,0.01456,0.0047,0.2367,1.0000,48.4651,160.0000
6.755,0.7492,0.03196,0.01458,0.0047,0.2363,1.0000,48.4906,160.0000
6.760,0.7496,0.03199,0.01461,0.0048,0.2359,1.0000,48.5158,160.0000
6.765,0.7500,0.03202,0.01463,0.0048,0.2355,1.0000,48.5407,160.0000
6.770,0.7504,0.03205,0.01465,0.0048,0.2351,1.0000,48.5653,160.0000
6.775,0.7508,0.03208,0.01467,0.0049,0.2347,1.0000,48.5896,160.0000
6.780,0.7512,0.03211,0.01469,0.0049,0.2343,1.0000,48.6136,160.0000
6.785,0.7516,0.03213,0.01470,0.0049,0.2340,1.0000,48.6373,160.0000
6.790,0.7521,0.03216,0.01472,0.0049,0.2336,1.0000,48.6607,160.0000
6.795,0.7525,0.03219,0.01473,0.0050,0.2332,1.0000,48.6838,160.0000
6.800,0.7530,0.03221,0.01474,0.0050,0.2329,1.0000,48.7065,160.0000
6.805,0.7535,0.03224,0.01475,0.0050,0.2325,1.0000,48.7289,160.0000
6.810,0.7539,0.03227,0.01476,0.0050,0.2322,1.0000,48.7511,160.0000
6.815,0.7544,0.03229,0.01476,0.0051,0.2318,1.0000,48.7730,160.0000
6.820,0.7549,0.03232,0.01477,0.0051,0.2315,1.0000,48.7947,160.0000
6.825,0.7554,0.03235,0.01477,0.0051,0.2312,1.0000,48.8162,160.0000
6.830,0.7559,0.03237,0.01477,0.0051,0.2308,1.0000,48.8375,160.0000
6.835,0.7565,0.03240,0.01477,0.0051,0.2305,1.0000,48.8585,160.0000
6.840,0.7570,0.03243,0.01477,0.0051,0.2302,1.0000,48.8793,160.0000
6.845,0.7575,0.03246,0.01477,0.0051,0.2298,1.0000,48.8999,160.0000
6.850,0.7581,0.03249,0.01477,0.0051,0.2295,1.0000,48.9200,160.0000
6.855,0.7587,0.03252,0.01476,0.0052,0.2292,1.0000,48.9401,160.0000
6.860,0.7592,0.03256,0.01476,0.0052,0.2289,1.0000,48.9600,160.0000
6.865,0.7598,0.03260,0.01476,0.0052,0.2286,1.0000,48.9797,160.0000
6.870,0.7604,0.03264,0.01475,0.0052,0.2283,1.0000,48.9991,160.0000
6.875,0.7606,0.03269,0.01482,0.0052,0.2280,1.0000,49.0189,160.0000
6.880,0.7608,0.03273,0.01488,0.0053,0.2276,1.0000,49.0398,160.0000
6.885,0.7610,0.03277,0.01495,0.0053,0.2273,1.0000,49.0610,160.0000
6.890,0.7612,0.03282,0.01501,0.0054,0.2270,1.0000,49.0824,160.0000
6.895,0.7614,0.03286,0.01507,0.0054,0.2266,1.0000,49.1041,160.0000
6.900,0.7616,0.03290,0.01513,0.0055,0.2263,1.0000,49.1260,160.0000
6.905,0.7619,0.03295,0.01519,0.0055,0.2259,1.0000,49.1481,160.0000
6.910,0.7621,0.03299,0.01525,0.0056,0.2256,1.0000,49.1703,160.0000
6.915,0.7624,0.03303,0.01530,0.0056,0.2252,1.0000,49.1926,160.0000
6.920,0.7626,0.03307,0.01535,0.0057,0.2249,1.0000,49.2150,160.0000
6.925,0.7629,0.03311,0.01540,0.0057,0.2245,1.0000,49.2374,160.0000
6.930,0.7632,0.03315,0.01545,0.0057,0.2242,1.0000,49.2599,160.0000
6.935,0.7635,0.03319,0.01549,0.0058,0.2238,1.0000,49.2824,160.0000
6.940,0.7638,0.03323,0.01554,0.0058,0.2235,1.0000,49.3049,160.0000
6.945,0.7641,0.03327,0.01558,0.0059,0.2231,1.0000,49.3274,160.0000
6.950,0.7645,0.03331,0.01562,0.0059,0.2228,1.0000,49.3498,160.0000
6.955,0.7648,0.03334,0.01566,0.0059,0.2224,1.0000,49.3722,160.0000
6.960,0.7651,0.03338,0.01569,0.0060,0.2221,1.0000,49.3945,160.0000
6.965,0.7655,0.03341,0.01572,0.0060,0.2217,1.0000,49.4167,160.0000
6.970,0.7659,0.03345,0.01576,0.0060,0.2214,1.0000,49.4389,160.0000
6.975,0.7662,0.03348,0.01579,0.0061,0.2210,1.0000,49.4610,160.0000
6.980,0.7666,0.03351,0.01582,0.0061,0.2207,1.0000,49.4829,160.0000
6.985,0.7670,0.03354,0.01584,0.0061,0.2204,1.0000,49.5047,160.0000
6.990,0.7673,0.03358,0.01587,0.0062,0.2200,1.0000,49.5264,160.0000
6.995,0.7677,0.03361,0.01590,0.0062,0.2197,1.0000,49.5480,160.0000
7.000,0.7681,0.03364,0.01592,0.0062,0.2193,1.0000,49.5695,160.0000
7.005,0.7685,0.03367,0.01594,0.0062,0.2190,1.0000,49.5909,160.0000
7.010,0.7690,0.03369,0.01596,0.0063,0.2187,1.0000,49.6121,160.0000
7.015,0.7694,0.03372,0.01598,0.0063,0.2183,1.0000,49.6330,160.0000
7.020,0.7698,0.03375,0.01599,0.0063,0.2180,1.0000,49.6538,160.0000
7.025,0.7703,0.03378,0.01601,0.0063,0.2177,1.0000,49.6745,160.0000
7.030,0.7707,0.03380,0.01602,0.0064,0.2174,1.0000,49.6950,160.0000
7.035,0.7712,0.03383,0.01603,0.0064,0.2171,1.0000,49.7154,160.0000
7.040,0.7716,0.03386,0.01604,0.0064,0.2167,1.0000,49.7356,160.0000
7.045,0.7721,0.03388,0.01605,0.0064,0.2164,1.0000,49.7556,160.0000
7.050,0.7726,0.03391,0.01605,0.0064,0.2161,1.0000,49.7755,160.0000
7.055,0.7731,0.03394,0.01606,0.0065,0.2158,1.0000,49.7952,160.0000
7.060,0.7736,0.03396,0.01606,0.0065,0.2155,1.0000,49.8147,160.0000
7.065,0.7741,0.03399,0.01606,0.0065,0.2152,1.0000,49.8340,160.0000
7.070,0.7747,0.03402,0.01606,0.0065,0.2149,1.0000,49.8532,160.0000
7.075,0.7752,0.03405,0.01606,0.0065,0.2146,1.0000,49.8722,160.0000
7.080,0.7757,0.03408,0.01606,0.0065,0.2143,1.0000,49.8910,160.0000
7.085,0.7763,0.03411,0.01606,0.0065,0.2140,1.0000,49.9096,160.0000
7.090,0.7769,0.03414,0.01605,0.0065,0.2137,1.0000,49.9279,160.0000
7.100,0.7780,0.03422,0.01604,0.0065,0.2132,1.0000,49.9639,160.0000
7.105,0.7786,0.03426,0.01604,0.0065,0.2129,1.0000,49.9816,160.0000
7.110,0.7792,0.03431,0.01604,0.0065,0.2126,1.0000,49.9991,160.0000
7.115,0.7794,0.03436,0.01610,0.0066,0.2124,1.0000,50.0151,160.0000
7.120,0.7795,0.03440,0.01617,0.0066,0.2121,1.0000,50.0321,160.0000
7.125,0.7797,0.03445,0.01624,0.0067,0.2118,1.0000,50.0492,160.0000
7.130,0.7799,0.03450,0.01631,0.0067,0.2116,1.0000,50.0664,160.0000
7.135,0.7801,0.03454,0.01638,0.0068,0.2113,1.0000,50.0839,160.0000
7.140,0.7803,0.03459,0.01644,0.0068,0.2110,1.0000,50.1016,160.0000
7.145,0.7805,0.03464,0.01651,0.0069,0.2107,1.0000,50.1194,160.0000
7.150,0.7807,0.03468,0.01657,0.0069,0.2105,1.0000,50.1373,160.0000
7.155,0.7809,0.03473,0.01663,0.0070,0.2102,1.0000,50.1552,160.0000
7.160,0.7812,0.03478,0.01669,0.0070,0.2099,1.0000,50.1733,160.0000
7.165,0.7814,0.03482,0.01675,0.0071,0.2096,1.0000,50.1913,160.0000
7.170,0.7816,0.03487,0.01680,0.0071,0.2093,1.0000,50.2094,160.0000
7.175,0.7819,0.03491,0.01686,0.0072,0.2091,1.0000,50.2276,160.0000
7.180,0.7822,0.03496,0.01691,0.0072,0.2088,1.0000,50.2457,160.0000
7.185,0.7825,0.03500,0.01696,0.0072,0.2085,1.0000,50.2638,160.0000
7.190,0.7827,0.03505,0.01701,0.0073,0.2082,1.0000,50.2818,160.0000
7.195,0.7830,0.03509,0.01706,0.0073,0.2079,1.0000,50.2998,160.0000
7.200,0.7833,0.03513,0.01711,0.0074,0.2077,1.0000,50.3177,160.0000
7.205,0.7836,0.03518,0.01716,0.0074,0.2074,1.0000,50.3356,160.0000
7.210,0.7840,0.03522,0.01720,0.0074,0.2071,1.0000,50.3534,160.0000
7.215,0.7843,0.03526,0.01724,0.0075,0.2068,1.0000,50.3710,160.0000
7.220,0.7846,0.03530,0.01729,0.0075,0.2066,1.0000,50.3885,160.0000
7.225,0.7849,0.03534,0.01733,0.0075,0.2063,1.0000,50.4060,160.0000
7.230,0.7853,0.03538,0.01737,0.0076,0.2060,1.0000,50.4234,160.0000
7.235,0.7856,0.03542,0.01741,0.0076,0.2058,1.0000,50.4408,160.0000
7.240,0.7860,0.03546,0.01745,0.0076,0.2055,1.0000,50.4581,160.0000
7.245,0.7864,0.03550,0.01748,0.0077,0.2052,1.0000,50.4755,160.0000
7.250,0.7867,0.03554,0.01752,0.0077,0.2049,1.0000,50.4928,160.0000
7.255,0.7871,0.03557,0.01755,0.0077,0.2047,1.0000,50.5102,160.0000
7.260,0.7875,0.03561,0.01758,0.0078,0.2044,1.0000,50.5275,160.0000
7.265,0.7879,0.03565,0.01761,0.0078,0.2041,1.0000,50.5448,160.0000
7.270,0.7883,0.03568,0.01764,0.0078,0.2039,1.0000,50.5621,160.0000
7.275,0.7887,0.03571,0.01766,0.0078,0.2036,1.0000,50.5793,160.0000
7.280,0.7892,0.03575,0.01769,0.0079,0.2033,1.0000,50.5966,160.0000
7.285,0.7896,0.03578,0.01771,0.0079,0.2031,1.0000,50.6138,160.0000
7.290,0.7900,0.03581,0.01773,0.0079,0.2028,1.0000,50.6308,160.0000
7.295,0.7904,0.03585,0.01776,0.0079,0.2025,1.0000,50.6478,160.0000
7.300,0.7908,0.03588,0.01778,0.0080,0.2023,1.0000,50.6647,160.0000
7.305,0.7913,0.03591,0.01780,0.0080,0.2020,1.0000,50.6817,160.0000
7.310,0.7917,0.03594,0.01781,0.0080,0.2018,1.0000,50.6986,160.0000
7.315,0.7922,0.03597,0.01783,0.0080,0.2015,1.0000,50.7154,160.0000
7.320,0.7926,0.03600,0.01784,0.0080,0.2012,1.0000,50.7322,160.0000
7.325,0.7931,0.03603,0.01786,0.0081,0.2010,1.0000,50.7489,160.0000
7.330,0.7936,0.03606,0.01787,0.0081,0.2007,1.0000,50.7655,160.0000
7.335,0.7941,0.03609,0.01788,0.0081,0.2005,1.0000,50.7821,160.0000
7.340,0.7946,0.03612,0.01789,0.0081,0.2002,1.0000,50.7986,160.0000
7.345,0.7951,0.03615,0.01789,0.0081,0.1999,1.0000,50.8150,160.0000
7.350,0.7956,0.03618,0.01790,0.0081,0.1997,1.0000,50.8314,160.0000
7.355,0.7961,0.03621,0.01790,0.0081,0.1994,1.0000,50.8476,160.0000
7.360,0.7966,0.03624,0.01791,0.0082,0.1992,1.0000,50.8638,160.0000
7.365,0.7972,0.03627,0.01791,0.0082,0.1989,1.0000,50.8799,160.0000
7.370,0.7977,0.03631,0.01791,0.0082,0.1987,1.0000,50.8959,160.0000
7.375,0.7983,0.03634,0.01791,0.0082,0.1984,1.0000,50.9118,160.0000
7.380,0.7989,0.03638,0.01791,0.0082,0.1982,1.0000,50.9276,160.0000
7.385,0.7995,0.03642,0.01791,0.0082,0.1980,1.0000,50.9432,160.0000
7.390,0.8000,0.03646,0.01791,0.0082,0.1977,1.0000,50.9586,160.0000
7.395,0.8006,0.03651,0.01791,0.0082,0.1975,1.0000,50.9739,160.0000
7.400,0.8012,0.03656,0.01790,0.0082,0.1972,1.0000,50.9891,160.0000
7.405,0.8017,0.03662,0.01793,0.0082,0.1970,1.0000,51.0034,160.0000
7.410,0.8018,0.03667,0.01800,0.0082,0.1968,1.0000,51.0155,160.0000
7.415,0.8019,0.03672,0.01808,0.0083,0.1966,1.0000,51.0282,160.0000
7.420,0.8021,0.03677,0.01815,0.0083,0.1964,1.0000,51.0410,160.0000
7.425,0.8022,0.03682,0.01823,0.0084,0.1962,1.0000,51.0541,160.0000
7.430,0.8024,0.03687,0.01830,0.0084,0.1960,1.0000,51.0673,160.0000
7.435,0.8025,0.03693,0.01837,0.0085,0.1958,1.0000,51.0807,160.0000
7.440,0.8027,0.03698,0.01844,0.0086,0.1956,1.0000,51.0942,160.0000
7.445,0.8028,0.03703,0.01851,0.0086,0.1954,1.0000,51.1079,160.0000
7.450,0.8030,0.03708,0.01858,0.0087,0.1952,1.0000,51.1217,160.0000
7.455,0.8032,0.03713,0.01864,0.0087,0.1950,1.0000,51.1356,160.0000
7.460,0.8034,0.03719,0.01871,0.0088,0.1948,1.0000,51.1496,160.0000
7.465,0.8036,0.03724,0.01877,0.0088,0.1946,1.0000,51.1637,160.0000
7.470,0.8038,0.03729,0.01884,0.0089,0.1943,1.0000,51.1779,160.0000
7.475,0.8040,0.03734,0.01890,0.0089,0.1941,1.0000,51.1921,160.0000
7.480,0.8042,0.03739,0.01896,0.0089,0.1939,1.0000,51.2065,160.0000
7.485,0.8044,0.03744,0.01902,0.0090,0.1937,1.0000,51.2208,160.0000
7.490,0.8046,0.03749,0.01908,0.0090,0.1935,1.0000,51.2352,160.0000
7.495,0.8048,0.03754,0.01914,0.0091,0.1932,1.0000,51.2497,160.0000
7.500,0.8051,0.03759,0.01920,0.0091,0.1930,1.0000,51.2642,160.0000
7.505,0.8053,0.03764,0.01926,0.0092,0.1928,1.0000,51.2787,160.0000
7.510,0.8056,0.03769,0.01931,0.0092,0.1926,1.0000,51.2933,160.0000
7.515,0.8058,0.03774,0.01937,0.0092,0.1923,1.0000,51.3079,160.0000
7.520,0.8061,0.03779,0.01942,0.0093,0.1921,1.0000,51.3224,160.0000
7.525,0.8063,0.03783,0.01947,0.0093,0.1919,1.0000,51.3370,160.0000
7.530,0.8066,0.03788,0.01952,0.0094,0.1917,1.0000,51.3516,160.0000
7.535,0.8069,0.03793,0.01957,0.0094,0.1915,1.0000,51.3662,160.0000
7.540,0.8072,0.03797,0.01962,0.0094,0.1912,1.0000,51.3807,160.0000
7.545,0.8075,0.03802,0.01967,0.0095,0.1910,1.0000,51.3952,160.0000
7.550,0.8078,0.03806,0.01971,0.0095,0.1908,1.0000,51.4098,160.0000
7.555,0.8081,0.03811,0.01976,0.0095,0.1906,1.0000,51.4244,160.0000
7.560,0.8084,0.03815,0.01980,0.0096,0.1903,1.0000,51.4389,160.0000
7.565,0.8087,0.03819,0.01984,0.0096,0.1901,1.0000,51.4534,160.0000
7.570,0.8090,0.03824,0.01988,0.0096,0.1899,1.0000,51.4680,160.0000
7.575,0.8094,0.03828,0.01992,0.0097,0.1897,1.0000,51.4825,160.0000
7.580,0.8097,0.03832,0.01996,0.0097,0.1894,1.0000,51.4970,160.0000
7.585,0.8100,0.03836,0.02000,0.0097,0.1892,1.0000,51.5115,160.0000
7.590,0.8104,0.03840,0.02003,0.0098,0.1890,1.0000,51.5260,160.0000
7.595,0.8108,0.03844,0.02007,0.0098,0.1888,1.0000,51.5405,160.0000
7.600,0.8111,0.03848,0.02010,0.0098,0.1886,1.0000,51.5549,160.0000
7.605,0.8115,0.03851,0.02013,0.0098,0.1883,1.0000,51.5693,160.0000
7.610,0.8119,0.03855,0.02016,0.0099,0.1881,1.0000,51.5836,160.0000
7.615,0.8123,0.03859,0.02019,0.0099,0.1879,1.0000,51.5979,160.0000
7.620,0.8127,0.03862,0.02022,0.0099,0.1877,1.0000,51.6122,160.0000
7.625,0.8131,0.03866,0.02024,0.0099,0.1875,1.0000,51.6264,160.0000
7.630,0.8135,0.03869,0.02027,0.0100,0.1872,1.0000,51.6406,160.0000
7.635,0.8140,0.03873,0.02029,0.0100,0.1870,1.0000,51.6547,160.0000
7.640,0.8144,0.03876,0.02031,0.0100,0.1868,1.0000,51.6688,160.0000
7.645,0.8149,0.03879,0.02033,0.0100,0.1866,1.0000,51.6828,160.0000
7.650,0.8153,0.03883,0.02035,0.0100,0.1864,1.0000,51.6967,160.0000
7.655,0.8158,0.03886,0.02037,0.0101,0.1862,1.0000,51.7106,160.0000
7.660,0.8163,0.03889,0.02038,0.0101,0.1859,1.0000,51.7244,160.0000
7.665,0.8168,0.03892,0.02040,0.0101,0.1857,1.0000,51.7382,160.0000
7.670,0.8172,0.03896,0.02042,0.0101,0.1855,1.0000,51.7513,160.0000
7.675,0.8177,0.03899,0.02044,0.0101,0.1853,1.0000,51.7645,160.0000
7.680,0.8181,0.03903,0.02045,0.0101,0.1851,1.0000,51.7776,160.0000
7.685,0.8186,0.03906,0.02047,0.0102,0.1849,1.0000,51.7906,160.0000
7.690,0.8191,0.03910,0.02049,0.0102,0.1847,1.0000,51.8035,160.0000
7.695,0.8196,0.03913,0.02050,0.0102,0.1845,1.0000,51.8163,160.0000
7.700,0.8200,0.03917,0.02052,0.0102,0.1843,1.0000,51.8290,160.0000
7.705,0.8205,0.03921,0.02053,0.0102,0.1841,1.0000,51.8416,160.0000
7.710,0.8211,0.03924,0.02054,0.0102,0.1840,1.0000,51.8540,160.0000
7.715,0.8216,0.03928,0.02056,0.0102,0.1838,1.0000,51.8664,160.0000
7.720,0.8221,0.03932,0.02057,0.0102,0.1836,1.0000,51.8788,160.0000
7.725,0.8226,0.03936,0.02058,0.0102,0.1834,1.0000,51.8911,160.0000
7.730,0.8232,0.03940,0.02059,0.0103,0.1832,1.0000,51.9033,160.0000
7.735,0.8237,0.03944,0.02060,0.0103,0.1830,1.0000,51.9156,160.0000
7.740,0.8243,0.03949,0.02060,0.0103,0.1828,1.0000,51.9278,160.0000
7.745,0.8248,0.03954,0.02061,0.0103,0.1826,1.0000,51.9400,160.0000
7.750,0.8254,0.03959,0.02062,0.0103,0.1825,1.0000,51.9521,160.0000
7.755,0.8260,0.03964,0.02063,0.0103,0.1823,1.0000,51.9643,160.0000
7.760,0.8266,0.03970,0.02064,0.0102,0.1821,1.0000,51.9763,160.0000
7.765,0.8271,0.03976,0.02064,0.0102,0.1819,1.0000,51.9882,160.0000
7.770,0.8277,0.03982,0.02065,0.0102,0.1817,1.0000,51.9999,160.0000
7.775,0.8278,0.03988,0.02074,0.0103,0.1816,1.0000,52.0083,160.0000
7.780,0.8279,0.03994,0.02082,0.0103,0.1815,1.0000,52.0158,160.0000
7.785,0.8280,0.04000,0.02090,0.0104,0.1814,1.0000,52.0240,160.0000
7.790,0.8281,0.04006,0.02098,0.0105,0.1812,1.0000,52.0323,160.0000
7.795,0.8282,0.04012,0.02106,0.0105,0.1811,1.0000,52.0408,160.0000
7.800,0.8283,0.04018,0.02114,0.0106,0.1810,1.0000,52.0493,160.0000
7.805,0.8284,0.04024,0.02122,0.0106,0.1808,1.0000,52.0579,160.0000
7.810,0.8285,0.04030,0.02129,0.0107,0.1807,1.0000,52.0666,160.0000
7.815,0.8286,0.04036,0.02137,0.0107,0.1806,1.0000,52.0754,160.0000
7.820,0.8287,0.04042,0.02145,0.0108,0.1804,1.0000,52.0843,160.0000
7.825,0.8288,0.04049,0.02153,0.0108,0.1803,1.0000,52.0932,160.0000
7.830,0.8289,0.04055,0.02160,0.0109,0.1802,1.0000,52.1022,160.0000
7.835,0.8290,0.04061,0.02168,0.0109,0.1800,1.0000,52.1113,160.0000
7.840,0.8291,0.04067,0.02176,0.0110,0.1799,1.0000,52.1205,160.0000
7.845,0.8292,0.04073,0.02183,0.0110,0.1797,1.0000,52.1297,160.0000
7.850,0.8294,0.04079,0.02191,0.0111,0.1796,1.0000,52.1390,160.0000
7.855,0.8295,0.04085,0.02198,0.0111,0.1795,1.0000,52.1483,160.0000
7.860,0.8296,0.04091,0.02205,0.0112,0.1793,1.0000,52.1577,160.0000
7.865,0.8297,0.04098,0.02213,0.0112,0.1792,1.0000,52.1672,160.0000
7.870,0.8299,0.04104,0.02220,0.0113,0.1790,1.0000,52.1768,160.0000
7.875,0.8300,0.04110,0.02227,0.0113,0.1789,1.0000,52.1864,160.0000
7.880,0.8301,0.04116,0.02234,0.0114,0.1787,1.0000,52.1960,160.0000
7.885,0.8303,0.04122,0.02241,0.0114,0.1786,1.0000,52.2057,160.0000
7.890,0.8304,0.04128,0.02248,0.0115,0.1784,1.0000,52.2154,160.0000
7.895,0.8306,0.04134,0.02255,0.0115,0.1783,1.0000,52.2252,160.0000
7.900,0.8307,0.04140,0.02262,0.0116,0.1781,1.0000,52.2351,160.0000
7.905,0.8309,0.04146,0.02269,0.0116,0.1780,1.0000,52.2450,160.0000
7.910,0.8310,0.04152,0.02276,0.0117,0.1778,1.0000,52.2550,160.0000
7.915,0.8312,0.04158,0.02283,0.0117,0.1777,1.0000,52.2650,160.0000
7.920,0.8314,0.04164,0.02289,0.0117,0.1775,1.0000,52.2751,160.0000
7.925,0.8315,0.04170,0.02296,0.0118,0.1774,1.0000,52.2852,160.0000
7.930,0.8317,0.04176,0.02302,0.0118,0.1772,1.0000,52.2953,160.0000
7.935,0.8319,0.04181,0.02309,0.0119,0.1771,1.0000,52.3055,160.0000
7.940,0.8321,0.04187,0.02315,0.0119,0.1769,1.0000,52.3157,160.0000
7.945,0.8322,0.04193,0.02322,0.0120,0.1768,1.0000,52.3260,160.0000
7.950,0.8324,0.04199,0.02328,0.0120,0.1766,1.0000,52.3363,160.0000
7.955,0.8326,0.04204,0.02334,0.0120,0.1765,1.0000,52.3466,160.0000
7.960,0.8328,0.04210,0.02340,0.0121,0.1763,1.0000,52.3570,160.0000
7.965,0.8330,0.04216,0.02346,0.0121,0.1761,1.0000,52.3674,160.0000
7.970,0.8332,0.04221,0.02352,0.0122,0.1760,1.0000,52.3778,160.0000
7.975,0.8334,0.04227,0.02358,0.0122,0.1758,1.0000,52.3883,160.0000
7.980,0.8336,0.04232,0.02363,0.0122,0.1757,1.0000,52.3988,160.0000
7.985,0.8338,0.04238,0.02369,0.0123,0.1755,1.0000,52.4094,160.0000
7.990,0.8341,0.04243,0.02374,0.0123,0.1753,1.0000,52.4200,160.0000
7.995,0.8343,0.04248,0.02380,0.0123,0.1752,1.0000,52.4306,160.0000
8.000,0.8345,0.04253,0.02385,0.0124,0.1750,1.0000,52.4413,160.0000
8.005,0.8348,0.04259,0.02390,0.0124,0.1749,1.0000,52.4520,160.0000
8.010,0.8350,0.04264,0.02396,0.0124,0.1747,1.0000,52.4627,160.0000
8.015,0.8353,0.04269,0.02401,0.0125,0.1745,1.0000,52.4735,160.0000
8.020,0.8355,0.04274,0.02406,0.0125,0.1744,1.0000,52.4843,160.0000
8.025,0.8358,0.04279,0.02410,0.0126,0.1742,1.0000,52.4951,160.0000
8.030,0.8361,0.04284,0.02415,0.0126,0.1740,1.0000,52.5060,160.0000
8.035,0.8363,0.04289,0.02420,0.0126,0.1739,1.0000,52.5169,160.0000
8.040,0.8366,0.04293,0.02424,0.0126,0.1737,1.0000,52.5278,160.0000
8.045,0.8369,0.04298,0.02429,0.0127,0.1735,1.0000,52.5388,160.0000
8.050,0.8372,0.04303,0.02433,0.0127,0.1734,1.0000,52.5498,160.0000
8.055,0.8375,0.04307,0.02437,0.0127,0.1732,1.0000,52.5608,160.0000
8.060,0.8378,0.04312,0.02441,0.0128,0.1730,1.0000,52.5718,160.0000
8.065,0.8382,0.04316,0.02445,0.0128,0.1729,1.0000,52.5829,160.0000
8.070,0.8385,0.04321,0.02449,0.0128,0.1727,1.0000,52.5940,160.0000
8.075,0.8388,0.04325,0.02452,0.0129,0.1725,1.0000,52.6052,160.0000
8.080,0.8392,0.04329,0.02456,0.0129,0.1724,1.0000,52.6164,160.0000
8.085,0.8395,0.04333,0.02459,0.0129,0.1722,1.0000,52.6276,160.0000
8.090,0.8399,0.04337,0.02462,0.0129,0.1720,1.0000,52.6389,160.0000
8.095,0.8403,0.04341,0.02465,0.0130,0.1719,1.0000,52.6501,160.0000
8.100,0.8407,0.04345,0.02468,0.0130,0.1717,1.0000,52.6614,160.0000
8.105,0.8411,0.04349,0.02471,0.0130,0.1715,1.0000,52.6728,160.0000
8.110,0.8415,0.04352,0.02473,0.0130,0.1713,1.0000,52.6842,160.0000
8.115,0.8419,0.04356,0.02476,0.0130,0.1712,1.0000,52.6956,160.0000
8.120,0.8424,0.04360,0.02478,0.0131,0.1710,1.0000,52.7070,160.0000
8.125,0.8428,0.04363,0.02480,0.0131,0.1708,1.0000,52.7185,160.0000
8.130,0.8433,0.04367,0.02482,0.0131,0.1706,1.0000,52.7300,160.0000
8.135,0.8437,0.04370,0.02483,0.0131,0.1705,1.0000,52.7415,160.0000
8.140,0.8442,0.04373,0.02485,0.0131,0.1703,1.0000,52.7530,160.0000
